164,"Saint Lucia",25568253,278441856,0.1316,0,453853.4759999879,9914.940324783325,134988.70138549805,316751.75999999465,1174.9320051670074,117957.5952758789,7226861,16747857,43.1510
165,"Saint Martin (French part)",10546596,49251168,0.0972,0,914145.0840000326,0,0,0,0,127059.84283447266,0,0,\N
166,"Saint Vincent and the Grenadines",8592325,160928532,0.0649,0,436206.27600001096,7479.935657501221,0,391140.8999999891,1142.42396235466,112276.43811035156,2782730,7195166,38.6750
167,"Samoa",11531798,344259720,0.0061,0,107451.32400000063,5517.071831703186,0,540216.3960000129,1106.8199594020844,113499.35952758789,5345835,13363183,40.0042
168,"San Marino",19727317,52152120,0.2722,39942.47999999974,861720.5160000141,0,0,0,0,131533.56188964844,834445,4277634,19.5072
169,"Sao Tome and Principe",6297439,352004364,0.0228,0,329477.8679999962,3346.775908470154,63994.320236206055,418134.92400001205,967.5,108963.71905517578,2626417,6650527,39.4919
170,"Saudi Arabia",899097639,56360859552,0.0202,49946.17000000039,23718.456000000155,2856.0600442886353,0,401764.82400000066,1321.9919571876526,116301.23574829102,4293557959,11408142476,37.6359
171,"Senegal",93869759,26805867696,0.0080,29195.6399999995,127443.74399999631,2780.2080059051514,32289.730842590332,373407.0119999974,792.57603764534,105171.12377929688,51825170,113580746,45.6285
172,"Serbia",2211756947,10637154756,0.1583,40910.08,124290.46799999724,0,151269.01473999023,680214.4200000023,1247.687991142273,117648,501979426,1195573557,41.9865
173,"Seychelles",44028393,165844980,0.0970,50466.74000000013,322531.9919999947,8647.127946853638,0,375619.1039999869,1232.2080059051514,113623.20236206055,5170623,12369074,41.8028
174,"Sierra Leone",8645157,13321659204,0.0012,46835.510000000075,162075.60000000088,1989.1799483299255,29837.699409484863,504216.10800001153,699.6959878206253,84675.60118103027,108628247,192725876,56.3641
175,"Singapore",1738786215,8726110056,0.0163,47729.69999999968,12253551.588000158,10911.851669311523,0,142792.16400000057,1452.0240361690521,129443.76425170898,2874851948,6273741807,45.8236
176,"Sint Maarten (Dutch part)",9939844,68409216,0.1366,0,1871668.2239999843,0,0,0,0,122214.5952758789,1117017,2613824,42.7350
177,"Slovakia",1619255015,8736068340,0.2394,42721.92000000028,175122.14399999633,14190.515716552734,0,445760.53199998505,1331.2800221443176,120031.92141723633,132536683,295067101,44.9175
178,"Slovenia",1090854338,3281516964,0.2744,44477.01000000016,158854.21200000495,20015.64047241211,0,237607.1639999927,1419.5159933567047,125883.35952758789,427704164,986734384,43.3454
179,"Solomon Islands",16524674,1121173056,0.0111,40065.119999999995,33809.86800000046,3162.563973426819,55557.71905517578,711739.4400000267,877.7159564495087,113004,4765783,14088284,33.8280
180,"Somalia",28363145,27240942384,0.0052,32753.92999999962,36378,2315.8080797195435,15218.388507843018,566210.4119999761,0,88855.20236206055,111469951,185247910,60.1734
181,"South Africa",4178155267,92715732432,0.1195,48065.400000000445,72375.1920000011,4726.04395866394,68101.16404724121,310188.2400000053,1097.5319867134094,99273.23574829102,6847211285,13558757696,50.5003
182,"South Korea",21301584955,80210870784,0.0310,44663.13999999985,817292.9159999735,13346.855598449707,0,133124.90400000475,1417.9680132865906,128530.43811035156,27392526430,54496622819,50.2646
183,"Spain",12530719519,73620762336,0.1823,49275.02999999961,144126.5399999996,21360.851669311523,0,153875.84400000097,1399.3919756412506,129350.87622070312,8574922355,18758640286,45.7119
184,"Sri Lanka",653299127,33796168200,0.0466,56133.47999999974,529346.3400000075,8252.387769699097,0,305099.9639999923,1210.5360081195831,119165.0451965332,3007708262,7676583103,39.1803
185,"Sudan",67672611,72561261600,0.0071,32273.210000000472,36003.38400000126,3148.6318759918213,36280.4764251709,667788.6240000007,789.4799852371216,101099.87622070312,104923353,204334353,51.3489
186,"Suriname",75898509,956735208,0.1407,59455.24000000093,5591.3760000000975,6546.492141723633,104921.89096069336,399870.0720000129,1142.42396235466,110960.64047241211,27999296,71501862,39.1588
187,"Sweden",2523520859,16383138997,0.1524,40211.54000000005,38387.054000000884,20861.448395729065,0,208074.04599999636,1467.5849888920784,128588.40473937988,648743533,3216185000,20.1712
188,"Switzerland",3612727644,13530249108,0.1155,39848.42999999955,331648.1639999988,19572.91208267212,0,154395.97200000187,1478.3399741649628,129691.43811035156,0,10758287352,0.0000
189,"Tajikistan",22116779,15406917372,0.0010,30556.240000000285,99506.98800000263,3335.9399557113647,112545.79568481445,662076.5039999781,1034.0639734268188,110062.79763793945,121738055,324439943,37.5225
190,"Tanzania",37044971,101390520096,0.0008,16391.949999999917,100154.05199999682,2900.9519276618958,74231.24263000488,336361.82400000066,818.8919756412506,101332.07858276367,434252339,573246506,75.7532
191,"Thailand",3926097296,111058690176,0.0260,47088.33999999934,209319.4680000057,10672.609793186188,140447.8271636963,170174.68900000353,1203.573015511036,119505.35236358643,17723350033,45547040066,38.9122
192,"Timor",22450802,2076329304,0.0062,39715.920000000144,134948.44800000504,2936.5559306144714,43619.54322052002,519115.60800001206,938.088009595871,107586,49709429,122756634,40.4943
193,"Togo",37930423,13697787600,0.0022,47712.13999999956,221930.56800000387,2360.699963092804,16215.300590515137,433491.08399999485,797.2199778556824,94489.92141723633,42321769,114080933,37.0980
194,"Tonga",11475636,165430116,0.0053,49983.40000000047,232243.34399999602,6241.536100387573,0,352154.5199999923,1122.300036907196,109768.68566894531,1794621,4640848,38.6701
195,"Trinidad and Tobago",157033202,2370054564,0.1587,57144.65000000013,413139.52799999795,9007.811639785767,138457.76522827148,353666.91600000486,1232.2080059051514,113793.48330688477,230048296,500570767,45.9572
196,"Tunisia",1087764194,19127267568,0.1563,54108.659999999676,114904.94400000281,7856.099704742432,121807.47052001953,493798.0679999883,1145.5200147628784,118731.5952758789,1287118079,2555890086,50.3589
197,"Turkey",15452557707,132108251904,0.0770,46169.40000000005,162406.87199999887,7834.4277992248535,0,265149.1800000042,1269.3599889278412,120264.12377929688,23414134440,63145737970,37.0795
198,"Turkmenistan",0,9954842796,0.0000,53542.330000000824,18967.64400000046,3933.4678287506104,154800,830940.0840000275,1106.8199594020844,105558.12377929688,10866833,45295039,23.9912
199,"Turks and Caicos Islands",6211043,70783848,0.0537,0,57758.97599999943,0,0,0,0,124180.56188964844,603621,1374005,43.9315
200,"Tuvalu",1440148,17546580,0.0016,0,577507.715999995,0,0,0,0,104598.35952758789,58351,156452,37.2964
201,"Uganda",169773196,73142362224,0.0049,58925.7900000005,330898.9320000021,2024.7839512825012,32851.656188964844,330239.48400000244,842.1120457649231,98096.75834655762,306659270,784433287,39.0931
202,"Ukraine",5134996339,61458299712,0.1731,45478.94000000054,119799.71999999919,17233.884578704834,0,835686.2520000174,1205.8919756412506,111548.87622070312,1879694834,4271960957,44.0007
203,"United Arab Emirates",1062872180,14614881624,0.0180,48483.119999999464,174060.2160000018,814.2480354309082,0,492016.320000016,1377.7199778556824,120697.56188964844,1580391817,5667655630,27.8844
204,"United Kingdom",21626065606,104503832928,0.2377,47203.48,422446.103999986,19391.796661376953,0,189068.0759999961,1442.735971212387,125883.35952758789,22406273158,60602545936,36.9725
205,"United States",92881443003,525025856512,0.2195,53049.95999999994,55263.61600000026,15104.064544677734,0,234490.12800000806,1437.1519985198975,122390.72094726562,159458503795,414280853474,38.4904
206,"United States Virgin Islands",20451648,153993492,0.0790,0,474431.039999991,16716.851669311523,0,423641.1599999958,0,124737.84283447266,0,0,\N
207,"Uruguay",897412134,5298488208,0.1427,41059.32999999994,30574.54800000029,16038.828094482422,0,248775.98400000884,1264.7159564495087,120604.68566894531,1609577527,4438567622,36.2634
208,"Uzbekistan",152325933,53603599104,0.0017,42374.70999999989,117855.4320000026,4447.4038553237915,0,1121397.516000005,1114.5600442886353,111022.56188964844,597081737,4350388514,13.7248
209,"Vanuatu",8413496,505799712,0.0020,32053.049999999734,35080.77599999997,4055.759822845459,39023.53143310547,845672.4000000196,942.7320420742035,109087.56188964844,2114014,5057249,41.8017
210,"Venezuela",552941154,43811031600,0.0136,60500.77999999944,56119.643999998436,6060.419940948486,0,317107.799999999,1100.6280391216278,111548.87622070312,129043054,347134856,37.1738
211,"Vietnam",8784195451,151993253088,0.0249,59932.34999999993,476980.5959999869,7303.463899612427,132891.15618896484,379979.8200000091,1089.7919940948486,116719.20236206055,10508660823,42185002637,24.9109
212,"Yemen",12468214,52162355376,0.0045,27892.28999999975,82830.38400000197,2450.483914375305,76691.01571655273,766264.6440000251,727.5599981546402,102353.76425170898,18585802,36235233,51.2921
213,"Zambia",329574587,30987353160,0.0135,34843.519999999844,35596.25999999985,2387.016085624695,21576.0235748291,363004.45200000994,904.0319867134094,98901.71905517578,400197935,632532634,63.2691
214,"Zimbabwe",242537500,25264194372,0.0224,63858.22999999947,66144.49199999926,2913.335952758789,56952.46856689453,476545.6080000104,883.9079689979553,95186.5225982666,1286931352,3211422214,40.0736
